id,question_text,company,date,cluster_id,topic_name,final_category,canonical_question
q1,"Что такое доступность сайтов, в частности доступность для слабовидящих людей?",Сбер,2024-01-25,55,Веб-технологии и доступность,Инструменты,Расскажите про особенности хостинга веб-приложений
q2,"Нужно создать веб-приложение для отдела КБ, в котором сотрудник КБ видит возникшие инциденты из внешней системы, может брать инциденты в работу, выполнять все необходимые действия для их закрытия, взаимодействовать из интерфейса со всеми причастными к инциденту, а руководитель может следить за работой подчинённых, видеть статистику по инцидентам и формировать отчёты из интерфейса. Как ты будешь организовывать работу с этой информацией и проект в целом?",Сбер,2024-01-25,-1,Нет темы,Нет кластера,
q1,"Реализуйте функцию, которая принимает объект с вложенными children и возвращает плоский массив всех значений value в порядке обхода",Сбер,2024-01-23,-1,Нет темы,Нет кластера,
q2,"Объясните, почему в объекте { value: 6, value: 7 } второй ключ value перезаписывает первый и как это влияет на результат функции",Сбер,2024-01-23,-1,Нет темы,Нет кластера,
q1,Какие хуки относятся к жизненному циклу компонента,Сбер,2024-01-23,145,Жизненные циклы компонентов,React,Какие жизненные циклы реализует useEffect
q2,Что такое дженерики и как их использовать,Сбер,2024-01-23,7,Функциональный JS & Web API,JavaScript Core,Какие бывают бандлеры
q3,Что такое тайп гард и как он применяется,Сбер,2024-01-23,7,Функциональный JS & Web API,JavaScript Core,Какие бывают бандлеры
q4,Что такое HOC (Higher-Order Component) и как он работает,Сбер,2024-01-23,124,Высшие компоненты в React,React,HOC (Higher Order Component)
q5,Как организовать работу и архитектуру нового проекта таскменеджера для системы мониторинга и контроля серверов и облаков,Сбер,2024-01-23,-1,Нет темы,Нет кластера,
q1,Паттерны программирования (общие и какие есть в Реакте),Сбер,2024-01-18,121,Программирование и зависимости,Другое,В чем отличие интерпретируемого ЯП от компилируемого?
q2,Можно ли применять SOLID в React,Сбер,2024-01-18,16,Ререндеринг в React,React,Перечислить хуки React
q4,Отличие useRef от useState,Сбер,2024-01-18,62,Хуки React,React,Что такое ref и зачем нужен
q6,Причины рендера и как работает Реакт (файбер и тд),Сбер,2024-01-18,-1,Нет темы,Нет кластера,
q7,Чем отличается npm install от npm ci,Сбер,2024-01-18,116,npm и Nginx в CI,Инструменты,"Спрашивал о работе веб-сервера Nginx, что это и зачем вообще надо"
q8,"Чем отличаются any, unknown и never",Сбер,2024-01-18,54,"Типы any, unknown, never",TypeScript,Разница между any / never / unknown
q9,Type guard,Сбер,2024-01-18,-1,Нет темы,Нет кластера,
q1,"Написать функцию, которая из объекта с вложенными children выводит плоский массив всех значений value: из объекта { value: 1, children: [ { value: 2, children: [{ value: 4, value: 5 }] }, { value: 3, children: [{ value: 6, value: 7 }] } ] } получить [1,2,3,4,5,6,7]",Сбер,2024-01-18,-1,Нет темы,Нет кластера,
q2,"Объяснить поведение кода с передачей объекта в функцию, где внутри объект переопределяется и где изменяется свойство объекта через IIFE, и почему выводятся определённые значения в консоль",Сбер,2024-01-18,61,Консольные выводы объектов,JavaScript Core,Что выведет в консоль при присваивании объекта другой переменной и последующем изменении первой переменной на новый объект
q1,Работал ли с graphql?,Северсталь,2025-06-11,43,REST и GraphQL API,JavaScript Core,Перечислите и объясните REST API методы
q2,Почему уходишь с текущего места работы?,Северсталь,2025-06-11,6,Карьерный поиск,Алгоритмы,Где сейчас проживаете?
q3,"Через сколько сможешь выйти на работу, если дадут оффер?",Северсталь,2025-06-11,6,Карьерный поиск,Алгоритмы,Где сейчас проживаете?
q5,Делаешь ли пет проекты?,Северсталь,2025-06-11,11,Проектные вопросы,Soft Skills,На сколько большой проект был на фронте: сколько было репозиторий на фронте?
q6,Что изучаешь нового и как развиваешься?,Северсталь,2025-06-11,48,Путь к развитию,Soft Skills,Какое для себя видишь развитие
q7,Какие книги читаешь?,Северсталь,2025-06-11,-1,Нет темы,Нет кластера,
q8,Какие у тебя увлечения вне работы?,Северсталь,2025-06-11,108,Свободное время и хобби,Soft Skills,Какие хобби?
q9,Каковы твои ожидания по зарплате?,Северсталь,2025-06-11,6,Карьерный поиск,Алгоритмы,Где сейчас проживаете?
q10,"Как будешь выбирать место работы, если на руках несколько офферов?",Северсталь,2025-06-11,6,Карьерный поиск,Алгоритмы,Где сейчас проживаете?
q11,В каком городе живешь (чтобы знать к какому офису прикреплять при трудоустройстве)?,Северсталь,2025-06-11,-1,Нет темы,Нет кластера,
q2,"Написать type guard для типов User и Admin, чтобы определить, является ли объект User",Северсталь,2024-11-20,177,Типы и охранники в TypeScript,TypeScript,Что такое typeguard в TypeScript?
q3,"Протипизировать функцию callFn так, чтобы она принимала объект с обязательными полями name: string и fn: () => void и не ругалась на дополнительные поля",Северсталь,2024-11-20,84,Функции и замыкания,JavaScript Core,Задача на замыкание: написать функцию runOnce которая выполняется только один раз
q4,"Реализовать функцию, которая получает список предметов с сервера через getServerItemsApi(), получает список предметов из Steam через getSteamItemsApi() и фильтрует список Steam, оставляя только те предметы, которых нет на сервере",Северсталь,2024-11-20,-1,Нет темы,Нет кластера,
q1,Всплытия события,Северсталь,2024-11-15,85,Всплытие и погружение событий,JavaScript Core,Всплытие и погружение событий подробно
q2,Что такое capture: true в обработчиках событий,Северсталь,2024-11-15,119,Событийный эмиттер,JavaScript Core,"Написать event emitter с методами on и trigger, который позволяет добавлять обработчики событий и вызывать их"
q3,Почему после изменения CSS не изменился цвет элемента,Северсталь,2024-11-15,1,Специфичность CSS селекторов,TypeScript,Какие ещё css правила затрагивают изменение layout?
q4,Объясните и примените git bisect для поиска ошибки в коде,Северсталь,2024-11-15,100,Git и команды разработки,Инструменты,По процессу разработки как шло взаимодействие с git git flow
q5,Что такое errorBoundary и как его использовать для обработки ошибок в React,Северсталь,2024-11-15,129,Обработка ошибок в React,React,"Что мы не можем написать на функциональных компонентах (например, Error Boundary)"
q6,"Как предотвратить ошибку в одном виджете, чтобы она не влияла на работу всего приложения",Северсталь,2024-11-15,115,Оптимизация приложений,Производительность,Какие способы оптимизации ты использовал в своём приложении.
q7,"Обнаружена ошибка в коде компонента, как ее исправить",Северсталь,2024-11-15,129,Обработка ошибок в React,React,"Что мы не можем написать на функциональных компонентах (например, Error Boundary)"
q8,"Что означают HTTP коды 400 и 500, в чем их различия",Северсталь,2024-11-15,36,HTTP запросы и заголовки,Сеть,Из чего состоит HTTP запрос?
q1,"Исправить React-компонент, который должен выводить текущее значение вертикального скролла окна (window.scrollY) и после монтирования асинхронно получить число и вывести его, найти, объяснить и исправить все проблемы в реализации",Северсталь,2024-11-15,44,Рефакторинг компонентов React,React,"как заставить рефетчнуть данные, если мы добавили новый элемент в массив в redux-toolkit или react-query"
q1,Мутирующие и не мутирующие методы массива,Северсталь,2024-11-05,86,Методы работы с массивами,JavaScript Core,Методы массивов
q2,Получить список предметов из сервера с помощью getServerItemsApi(),Северсталь,2024-11-05,-1,Нет темы,Нет кластера,
q3,Получить список предметов у клиента с помощью getClientItemsApi(),Северсталь,2024-11-05,-1,Нет темы,Нет кластера,
q4,"Отфильтровать список предметов клиента, оставив только те, которых нет на сервере",Северсталь,2024-11-05,-1,Нет темы,Нет кластера,
q5,Добавить новые предметы на сервер с помощью saveItemToServerApi(url),Северсталь,2024-11-05,-1,Нет темы,Нет кластера,
q6,Реализовать добавление новых предметов на сервер с ограничением: одновременно можно добавлять не более 2 предметов,Северсталь,2024-11-05,-1,Нет темы,Нет кластера,
q2,Писала ли свои компоненты или используете готовые библиотеки,Северсталь,2024-10-20,59,Библиотеки и графики,Алгоритмы,Почему именно эти библиотеки были выбраны при решении задачи?
q3,Расскажи про WebSockets,Северсталь,2024-10-20,23,Технологии передачи данных,TypeScript,Знаком ли с WebRTC?
q4,Какая особенность WebSockets,Северсталь,2024-10-20,23,Технологии передачи данных,TypeScript,Знаком ли с WebRTC?
q5,Какие существуют аналоги WebSockets,Северсталь,2024-10-20,23,Технологии передачи данных,TypeScript,Знаком ли с WebRTC?
q6,Что такое побитовые операторы,Северсталь,2024-10-20,-1,Нет темы,Нет кластера,
q7,Что такое утечка данных,Северсталь,2024-10-20,58,Типы данных и селекторы,TypeScript,разница между примитивами и объектами
q8,"Какие бом надо очищать (scroll, resize, websockets, setTimeout, setInterval)",Северсталь,2024-10-20,-1,Нет темы,Нет кластера,
q9,Писала ли кастомные хуки,Северсталь,2024-10-20,-1,Нет темы,Нет кластера,
q10,"Как проверяется что соединение не прервано в WebSockets (ping pong, heartbeat)",Северсталь,2024-10-20,23,Технологии передачи данных,TypeScript,Знаком ли с WebRTC?
q11,Работала ли с GitLab,Северсталь,2024-10-20,100,Git и команды разработки,Инструменты,По процессу разработки как шло взаимодействие с git git flow
q12,Отрефакторить код,Северсталь,2024-10-20,9,Код-ревью и внимание,Soft Skills,Сколько по времени тратили на просмотр кода на ревью?
q1,"Объясните работу функции delay, которая возвращает Promise с задержкой в заданное количество секунд и выводит сообщение о паузе",Северсталь,2024-10-07,-1,Нет темы,Нет кластера,
q2,"Объясните последовательность обработки Promise в цепочке с catch и then, где Promise.reject('a') перехватывается и преобразуется",Северсталь,2024-10-07,142,Обработка ошибок в промисах,JavaScript Core,"Объясните, почему блок try...catch не ловит ошибки из промисов и как работает обработка ошибок в цепочке промисов"
q3,"Опишите, как с помощью reduce сгруппировать массив продуктов по категории, формируя объект с массивами названий продуктов",Северсталь,2024-10-07,-1,Нет темы,Нет кластера,
q4,"Объясните работу условного типа TypeCond<T, U> в TypeScript, который возвращает {a: U} если T extends never, иначе {b: U}",Северсталь,2024-10-07,0,Типы и дженерики в TypeScript,TypeScript,Что такое as const в TypeScript?
q5,"Опишите, как с помощью условного типа ExtractTypeByName<T, G> в TypeScript из объединения типов извлечь тип с заданным значением свойства name",Северсталь,2024-10-07,0,Типы и дженерики в TypeScript,TypeScript,Что такое as const в TypeScript?
q6,"Объясните работу компонента PrivateRoute, который рендерит <Outlet /> если isAuthenticated true, иначе перенаправляет на /login",Северсталь,2024-10-07,-1,Нет темы,Нет кластера,
q7,"Объясните работу компонента PrivateRoute, который использует useContext для получения isAuth и рендерит элемент или перенаправляет на /login",Северсталь,2024-10-07,-1,Нет темы,Нет кластера,
q1,Расскажи про самые сложные задачи,Северсталь,2024-09-24,24,Интересные и сложные задачи,Soft Skills,Рассказать про задачи какие делал
q2,"Расскажи чем нравится заниматься, а чем нет",Северсталь,2024-09-24,108,Свободное время и хобби,Soft Skills,Какие хобби?
q4,"Расскажи как обучаешься, где берешь инфу",Северсталь,2024-09-24,48,Путь к развитию,Soft Skills,Какое для себя видишь развитие
q5,Расскажи про свои команды,Северсталь,2024-09-24,4,Командная работа и взаимодействие,Soft Skills,Как внутри команды договаривались о внедрении новой технологии или библиотеки?
q1,"Отрефакторить большой код с множеством болерплейта, предоставленный в тестовом задании",Северсталь,2024-09-24,9,Код-ревью и внимание,Soft Skills,Сколько по времени тратили на просмотр кода на ревью?
q2,Вопросы про промисы,Северсталь,2024-09-23,3,Хуки и замыкания,React,Замыкание
q3,Вопросы про React хуки,Северсталь,2024-09-23,28,Хуки в React,React,С какими хуками React вы работали и для чего они используются
q4,Исправить баги в компоненте todo-list на React с использованием Context API согласно предоставленному коду,Северсталь,2024-09-23,-1,Нет темы,Нет кластера,
q1,"Реализуйте функцию, которая получает список предметов с сервера и из стима, фильтрует предметы из стима, которых нет на сервере, и добавляет новые предметы на сервер, при этом одновременно добавляя не более двух предметов",Северсталь,2024-07-24,-1,Нет темы,Нет кластера,
q1,"Расскажи про себя, свой опыт, почему увольняешься?",Северсталь,2024-07-15,6,Карьерный поиск,Алгоритмы,Где сейчас проживаете?
q2,"Расскажи про мемоизацию, её минусы?",Северсталь,2024-07-15,109,Мемоизация в вопросах,JavaScript Core,Какой лучший мем по твоему мнению на данный момент?
q3,Условия ререндера компонента?,Северсталь,2024-07-15,20,Редукция и рендеринг компонентов,React,"Можно ли сделать так, чтобы нельзя было менять свойства объекта (заморозить объект)"
q4,"Алгоритм сравнения DOM, какая сложность?",Северсталь,2024-07-15,77,DOM и его особенности,JavaScript Core,Почему нельзя просто изменить текст в элементе через DOM API в React
q5,"Что ты выберешь из 3 вариантов: деньги, интересные задачи, отличный коллектив? (можно выбрать 2 варианта)",Северсталь,2024-07-15,-1,Нет темы,Нет кластера,
q6,В каком направлении дальше хочешь развиваться?,Северсталь,2024-07-15,48,Путь к развитию,Soft Skills,Какое для себя видишь развитие
q7,"Откуда берешь новые знания, что последнее интересное читал?",Северсталь,2024-07-15,48,Путь к развитию,Soft Skills,Какое для себя видишь развитие
q8,Расскажи про жизненный цикл событий?,Северсталь,2024-07-15,145,Жизненные циклы компонентов,React,Какие жизненные циклы реализует useEffect
q9,На какой фазе отрабатывает handle?,Северсталь,2024-07-15,7,Функциональный JS & Web API,JavaScript Core,Какие бывают бандлеры
q10,Есть ли способ чтобы событие отрабатывала на погружение?,Северсталь,2024-07-15,85,Всплытие и погружение событий,JavaScript Core,Всплытие и погружение событий подробно
q11,Как откатить merge request в публичной ветке?,Северсталь,2024-07-15,-1,Нет темы,Нет кластера,
q12,git revert и git reset их отличие?,Северсталь,2024-07-15,150,Git: rebase и merge,Инструменты,git rebase
q13,Работал ли с CI/CD?,Северсталь,2024-07-15,73,CI/CD и CDN,Сеть,Что такое CDN
q14,"Использовали ли вы ErrorBoundary? Представь, что нужно написать свой ErrorBoundary, какие механизмы ты бы использовал?",Северсталь,2024-07-15,-1,Нет темы,Нет кластера,
q15,Можно ли на основе прототипного наследования реализовать множественное наследование?,Северсталь,2024-07-15,67,Прототипное наследование,JavaScript Core,Все про прототипы.
q16,"Как в Event Loop решаются макро- и микро- процессы, очередность макро- и микро- задач?",Северсталь,2024-07-15,10,Event Loop,JavaScript Core,event-loop
q17,Как подвесить событийный цикл?,Северсталь,2024-07-15,-1,Нет темы,Нет кластера,
q1,"Получить таблицу по ролям из массива объектов с подсчетом totalWeight, учитывая, что weight может быть строкой или числом, и сгруппировать по типу с массивом id и суммой веса",Северсталь,2024-07-15,-1,Нет темы,Нет кластера,
q2,"Рефакторинг React-компонента с асинхронным вызовом в useEffect, добавлением проверки на наличие значения number и корректным добавлением и удалением обработчика события scroll",Северсталь,2024-07-15,44,Рефакторинг компонентов React,React,"как заставить рефетчнуть данные, если мы добавили новый элемент в массив в redux-toolkit или react-query"
q3,"Написать хук useThrottle, который ограничивает частоту обновления значения value с заданным лимитом времени limit",Северсталь,2024-07-15,40,Дебаунс и лимит вызовов,JavaScript Core,"Реализовать кастомный React-хук useDebounce, который принимает значение и возвращает его с задержкой обновления в 500 мс, очищая таймаут при изменении значения"
q1,"Получить список предметов из сервера getServerItemsApi(), получить список предметов из стима getSteamItemsApi(), отфильтровать список предметов стима, оставив предметы, которых нет на сервере, и добавить новые предметы на сервер saveItemToServerApi, одновременно добавляя не более 2 предметов",Северсталь,2024-06-28,-1,Нет темы,Нет кластера,
q2,"Типизировать функцию getDetails, которая принимает объект и маппинг функций для преобразования значений по ключам и возвращает массив с ключами и преобразованными значениями",Северсталь,2024-06-28,118,Пути и объекты,Другое,"Объяснить поведение this в объекте bet с методом getBetType и при вызове getType, который ссылается на bet.getBetType, а также почему при вызове getType() выводится значение глобальной переменной type."
q1,Получить и вывести первые 10 постов с адреса https://dummyjson.com/posts?limit=${limit}&skip=${skip},Северсталь,2024-05-30,148,Комментарии пользователей онлайн,React,"Реализовать страницу с счетчиком, который показывает сколько времени пользователь находится на странице в секундах, увеличивая значение каждую секунду"
q2,Реализовать постраничный просмотр постов с помощью кнопок Prev / Next,Северсталь,2024-05-30,148,Комментарии пользователей онлайн,React,"Реализовать страницу с счетчиком, который показывает сколько времени пользователь находится на странице в секундах, увеличивая значение каждую секунду"
q3,"Вывести теги загруженных постов, при этом одинаковые теги не должны повторяться",Северсталь,2024-05-30,78,Семантическая верстка,Верстка,Зачем использовать семантическую верстку. Назвать теги семантической верстки
q4,При клике на тег реализовать фильтрацию загруженных постов по тегу,Северсталь,2024-05-30,148,Комментарии пользователей онлайн,React,"Реализовать страницу с счетчиком, который показывает сколько времени пользователь находится на странице в секундах, увеличивая значение каждую секунду"
q5,Реализовать механизм поиска постов по введенному тексту с использованием адреса https://dummyjson.com/posts/search?q=${q},Северсталь,2024-05-30,148,Комментарии пользователей онлайн,React,"Реализовать страницу с счетчиком, который показывает сколько времени пользователь находится на странице в секундах, увеличивая значение каждую секунду"
q1,Почему можно обратиться к примитивам вот так: 'Какая-то строка'.toUpperCase(); (2).toString(); объясните процесс автобоксинга,СЗ РЦАИ,2025-02-28,58,Типы данных и селекторы,TypeScript,разница между примитивами и объектами
q2,"Проанализируйте следующий Promise код и объясните, что и в каком порядке будет выведено в консоль: Promise.resolve(10).then(e => console.log(e)).then(e => Promise.resolve(e)).then(console.log).then(e => { if (!e) { throw 'Error'; } }).catch(e => { console.log(e); return new Error('New error'); }).then(e => { console.log(e.message); }).catch(e => { console.log(e.message); })",СЗ РЦАИ,2025-02-28,-1,Нет темы,Нет кластера,
q3,"Объясните порядок вывода в консоль для функции с использованием setTimeout и Promise: function test() { setTimeout(() => { console.log('1'); }, 0); setTimeout(() => { console.log('2'); }, 1000); const promise = new Promise((resolve, reject) => { console.log('3'); resolve(4); }); promise.then((result) => { console.log(result); }); console.log('5'); }",СЗ РЦАИ,2025-02-28,99,Логирование и асинхронность,JavaScript Core,"Проанализируйте вывод консольных логов в следующем коде: setTimeout(()=> console.log('setTimeout'), 0); console.log('scriptstart'); Promise.resolve().then(()=> { console.log(1); throw new Error('err'); console.log(100); }).then(()=> console.log(2)).then(()=> console.log(3))"
q4,"Что нужно сделать, чтобы выражение (2).plus(2).minus(3).plus(5); работало в JavaScript",СЗ РЦАИ,2025-02-28,-1,Нет темы,Нет кластера,
q5,Реализуйте привязку контекста для функции function test() { console.log(${ this.x }); } и объекта const obj = { x: 'SZRCAI' },СЗ РЦАИ,2025-02-28,92,Объекты и контекст исполнения,JavaScript Core,"Определи что выведется в консоль в функции logContext и исправь код так, чтобы выводился контекст 'inner obj'"
q6,"Измените объект const obj = { start: 1, end: 10 } так, чтобы при использовании spread-оператора const a = [...obj]; получился массив [1,2,3,4,5,6,7,8,9,10]",СЗ РЦАИ,2025-02-28,92,Объекты и контекст исполнения,JavaScript Core,"Определи что выведется в консоль в функции logContext и исправь код так, чтобы выводился контекст 'inner obj'"
q7,"Реализуйте функцию каррирования curry(fn), которая позволяет вызывать функцию с частичным применением аргументов до тех пор, пока не будет передано необходимое количество аргументов",СЗ РЦАИ,2025-02-28,13,Функциональное программирование,JavaScript Core,"Реализовать функцию compose, которая принимает несколько функций и возвращает новую функцию, последовательно применяющую переданные функции к аргументу"
q1,"Спрашивали про опыт, интересные задачи, какая была команда, как были устроены процессы в команде",СЗ РЦАИ,2024-11-26,4,Командная работа и взаимодействие,Soft Skills,Как внутри команды договаривались о внедрении новой технологии или библиотеки?
q3,Чем отличаются примитивы и ссылочный типы,СЗ РЦАИ,2024-11-26,58,Типы данных и селекторы,TypeScript,разница между примитивами и объектами
q4,Что такое XMLHTTPrequest,СЗ РЦАИ,2024-11-26,36,HTTP запросы и заголовки,Сеть,Из чего состоит HTTP запрос?
q5,Вопросы про eventloop,СЗ РЦАИ,2024-11-26,46,Обработка событий в JavaScript,JavaScript Core,EventLoop
q6,"Задача: дан объект const obj = {start:1, end:10}, что сделать чтобы получился массив [1,2,3,4,5,6,7,8,9,10] при выполнении console.log(a), где a = [...obj]",СЗ РЦАИ,2024-11-26,92,Объекты и контекст исполнения,JavaScript Core,"Определи что выведется в консоль в функции logContext и исправь код так, чтобы выводился контекст 'inner obj'"
q1,Для чего нужен реакт,Сибентек,2025-03-09,-1,Нет темы,Нет кластера,
q2,Что такое кастомный хук,Сибентек,2025-03-09,-1,Нет темы,Нет кластера,
q3,Какие есть правила у хука,Сибентек,2025-03-09,-1,Нет темы,Нет кластера,
q4,Как работает рендер компонентов,Сибентек,2025-03-09,20,Редукция и рендеринг компонентов,React,"Можно ли сделать так, чтобы нельзя было менять свойства объекта (заморозить объект)"
q5,Оптимизировать данный React-компонент с использованием Web Worker для сложных вычислений и корректной работы с зависимостями,Сибентек,2025-03-09,72,Оптимизация производительности React,React,Какие способы оптимизации React-приложений вы знаете
q6,"Как оттипизировать функцию в TypeScript так, чтобы она возвращала string",Сибентек,2025-03-09,0,Типы и дженерики в TypeScript,TypeScript,Что такое as const в TypeScript?
q1,"Можно ли вызывать в useEffect return и как это будет работать, заблочит ли он выполнение функции ниже: useEffect(() => { if(!visible) return; showModal(); }, [visible])? Что происходит и как исправить, чтобы не было ошибки при таком выполнении кода",Сибинтек,2025-03-28,-1,Нет темы,Нет кластера,
q2,"Что происходит и как исправить следующий код: const [count, setCount] = useState(0); useEffect(() => { setCount(count + 1) }, [count, ...])",Сибинтек,2025-03-28,64,Управление состоянием в React,React,"Что такое замыкание, приведите пример замыкания на основе использования setState внутри useEffect"
q3,Будет ли React воспринимать useCount как пользовательский хук в коде: const useCount = (cnt) => cnt + 1; function MyComponent() { const count = useCount(0); return <div><p>Count: {count}</p></div>; },Сибинтек,2025-03-28,64,Управление состоянием в React,React,"Что такое замыкание, приведите пример замыкания на основе использования setState внутри useEffect"
q4,"Что происходит в коде ToggleComponent с useState и useRef, сколько рендеров происходит и как улучшить данный компонент с кнопкой и инпутом",Сибинтек,2025-03-28,-1,Нет темы,Нет кластера,
q5,"Почему криво работает счетчик в компоненте Counter с setInterval и useEffect, и как исправить, используя setCount(prev => prev + 1)",Сибинтек,2025-03-28,64,Управление состоянием в React,React,"Что такое замыкание, приведите пример замыкания на основе использования setState внутри useEffect"
q6,"Что не так в использовании асинхронного useEffect в компоненте DataFetcher и как улучшить, вынеся асинхронный код в отдельную функцию",Сибинтек,2025-03-28,-1,Нет темы,Нет кластера,
q7,"Что происходит в коде с компонентами App и CountDisplay, как ведет себя рендер и значение val в дочернем компоненте при обновлении count",Сибинтек,2025-03-28,64,Управление состоянием в React,React,"Что такое замыкание, приведите пример замыкания на основе использования setState внутри useEffect"
q8,"Что делает следующий код с useState, useEffect и useInfiniteScroll, в чем ошибка, если новые компоненты не записываются в список, и как исправить отсутствие состояния на верхнем уровне для хранения списка",Сибинтек,2025-03-28,-1,Нет темы,Нет кластера,
q1,"Реализуйте функцию, которая проверяет, является ли строка палиндромом",Сибур,2024-03-14,122,Проверка строковых свойств,Алгоритмы,"Написать функцию для проверки, является ли строка палиндромом, и предложить способы оптимизации решения"
q2,"Реализуйте функцию getSpiraledFlatArray, которая принимает матрицу и возвращает значения элементов по спирали",Сибур,2024-03-14,-1,Нет темы,Нет кластера,
q3,"Реализуйте функцию findDeepestMinElement, которая находит максимальный уровень вложенности в массиве и возвращает минимальный элемент на этом уровне",Сибур,2024-03-14,-1,Нет темы,Нет кластера,
q4,"Найдите и исправьте ошибки в React-компоненте с использованием useEffect, который добавляет обработчик события keydown для сброса счетчика по нажатию Escape",Сибур,2024-03-14,44,Рефакторинг компонентов React,React,"как заставить рефетчнуть данные, если мы добавили новый элемент в массив в redux-toolkit или react-query"
q1,"Написать функцию, которая запускает параллельно несколько промисов с ограничением на количество одновременно выполняемых задач (лимит)",Сигнал,2025-03-18,104,Параллельные асинхронные запросы,JavaScript Core,"Реализуйте функцию parallelLimit, которая выполняет несколько асинхронных задач с ограничением на количество параллельных вызовов"
q2,"Написать рекурсивную функцию, которая обходит дерево и возвращает все ноды, где есть дочерние ноды, удаляя 'мертвые' узлы без живых детей",Сигнал,2025-03-18,94,Работа с деревьями в TypeScript,TypeScript,"Реализуйте компонент MyPick с функционалом, описанным в исходном коде из src/MyPick.ts"
q2,Как вас учили в колледже,Сигнал,2025-03-15,21,Опыт и истории,Soft Skills,Кратко про опыт
q3,Для заданного набора двумерных точек вычислите площадь ограничивающего треугольника,Сигнал,2025-03-15,-1,Нет темы,Нет кластера,
q4,"Написать React-компонент, который получает данные пользователя по userId с помощью функции fetchUser и выводит основные данные пользователя с обработкой загрузки и ошибок",Сигнал,2025-03-15,95,Загрузка и обработка данных,React,"Отрефакторь React-компонент Users с использованием useState и useEffect, исправь ошибки в обработке формы и запросах fetch"
q1,почему ищешь работу,Сигнал,2025-03-11,6,Карьерный поиск,Алгоритмы,Где сейчас проживаете?
q2,как вас учили в колледже,Сигнал,2025-03-11,21,Опыт и истории,Soft Skills,Кратко про опыт
q3,Для заданного набора двумерных точек вычислите площадь ограничивающего прямоугольника,Сигнал,2025-03-11,-1,Нет темы,Нет кластера,
q4,"Написать компонент который будет получать пользователя по {{userId}} и выводить основные данные, для запроса использовать fetchUser",Сигнал,2025-03-11,-1,Нет темы,Нет кластера,
q1,Что выведется в консоль при сравнении [] == [] и ![] == ![] и ![] !== ![]?,Синхро,2025-03-09,101,Операторы сравнения,JavaScript Core,=== и ==
q3,Что такое prototype в JavaScript и как он работает?,Синхро,2025-03-09,42,JavaScript: наследование и типы данных,JavaScript Core,Объясните прототипное наследование в JavaScript
q4,"Объясните различия между Omit, Pick и Partial в TypeScript",Синхро,2025-03-09,0,Типы и дженерики в TypeScript,TypeScript,Что такое as const в TypeScript?
q5,Что такое перегрузка функции и как она реализуется в TypeScript?,Синхро,2025-03-09,0,Типы и дженерики в TypeScript,TypeScript,Что такое as const в TypeScript?
q6,Объясните контекст в React и как он используется,Синхро,2025-03-09,126,Контекст в React,React,"Что такое контекст в React, зачем он нужен и как работает"
q7,Как реализовать ограничение на компонент ErrorBoundary в React?,Синхро,2025-03-09,129,Обработка ошибок в React,React,"Что мы не можем написать на функциональных компонентах (например, Error Boundary)"
q8,Объясните основы протокола HTTP,Синхро,2025-03-09,36,HTTP запросы и заголовки,Сеть,Из чего состоит HTTP запрос?
