"interview_id","company","source","type","text","date","time","salary_range","level","duration","topics","complexity","question_number","sender"
"Ufobank_nodate_md_53_7_6010efa2","Ufobank","markdown","question","А какие структуры данных используются в Event Loop?","","","10","","81.5","JavaScript async","","8",""
"Ufobank_nodate_md_53_8_9d122fe7","Ufobank","markdown","question","Почему в промисах then принимает два аргумента — функции? В каком порядке они вызываются?","","","10","","81.5","JavaScript async","","9",""
"Ufobank_nodate_md_53_9_cbe0ced2","Ufobank","markdown","question","Расскажи, что выведется в примерах с использованием промисов и обработкой ошибок (catch, then с двумя аргументами).","","","10","","81.5","JavaScript async","","10",""
"Ufobank_nodate_md_53_10_64484f26","Ufobank","markdown","question","Что такое класс, наследование, super, и как работает расширение класса в JS?","","","10","","81.5","JavaScript OOP","","11",""
"Ufobank_nodate_md_53_11_26d9ab4b","Ufobank","markdown","question","Какие ты знаешь уязвимости во фронтенде?","","","10","","81.5","безопасность","","12",""
"Ufobank_nodate_md_53_12_b47c37c2","Ufobank","markdown","question","Как бороться с XSS-атаками?","","","10","","81.5","безопасность","","13",""
"Ufobank_nodate_md_53_13_73e3c200","Ufobank","markdown","question","Слышал про CSRF-атаки?","","","10","","81.5","безопасность","","14",""
"Ufobank_nodate_md_53_14_439d8c44","Ufobank","markdown","question","Что такое куки и какие параметры у куки?","","","10","","81.5","безопасность, веб","","15",""
"Ufobank_nodate_md_53_15_5bfdec1a","Ufobank","markdown","question","Какие еще способы хранения данных на клиенте помимо куки знаешь?","","","10","","81.5","веб, браузер","","16",""
"Ufobank_nodate_md_53_16_5c59b77d","Ufobank","markdown","question","Что происходит под капотом React? Как работает обновление компонентов?","","","10","","81.5","React","","17",""
"Ufobank_nodate_md_53_17_28dadf46","Ufobank","markdown","question","Что такое Virtual DOM? Чем он отличается от обычного DOM?","","","10","","81.5","React","","18",""
"Ufobank_nodate_md_53_18_295561d2","Ufobank","markdown","question","Что такое мутабельность данных? В каких случаях применять?","","","10","","81.5","React, JS основы","","19",""
"Ufobank_nodate_md_53_19_9209de4a","Ufobank","markdown","question","Расскажи про хуки максимально подробно. Что такое, зачем нужны?","","","10","","81.5","React","","20",""
"Ufobank_nodate_md_53_20_24f292a3","Ufobank","markdown","question","Чем отличаются useEffect и useLayoutEffect?","","","10","","81.5","React","","21",""
"Ufobank_nodate_md_53_21_2904d6f8","Ufobank","markdown","question","Какие способы оптимизации React-приложения знаешь?","","","10","","81.5","React","","22",""
"Ufobank_nodate_md_53_22_ccb2779c","Ufobank","markdown","question","Какие глобальные способы оптимизации JS-приложения знаешь (например, работа с бандлами)?","","","10","","81.5","оптимизация, JS","","23",""
"Ufobank_nodate_md_53_23_c94c9fe6","Ufobank","markdown","question","Если пришло 10 тысяч элементов с бэкенда и нужно их отобразить без лагов, как поступить?","","","10","","81.5","оптимизация UI","","24",""
"Ufobank_nodate_md_53_24_d4458a74","Ufobank","markdown","question","Что такое SPA-приложение? В чем разница с мультипейдж приложением?","","","10","","81.5","архитектура веб","","25",""
"Ufobank_nodate_md_53_25_f9540691","Ufobank","markdown","question","Чем отличается роутинг в SPA и мультипейдж?","","","10","","81.5","архитектура веб","","26",""
"Ufobank_nodate_md_53_26_37796ff8","Ufobank","markdown","question","Объясни, почему SPA снижает нагрузку на сервер?","","","10","","81.5","архитектура веб","","27",""
"Ufobank_nodate_md_53_27_b3254d19","Ufobank","markdown","question","Как можно обновлять данные на клиенте во время работы приложения?","","","10","","81.5","веб, асинхронность","","28",""
"Ufobank_nodate_md_53_28_d95daae6","Ufobank","markdown","question","Как можно обновлять данные по инициативе сервера (push-обновления)?","","","10","","81.5","веб, асинхронность","","29",""
"Ufobank_nodate_md_53_29_c037b494","Ufobank","markdown","question","Что такое сложность алгоритма?","","","10","","81.5","алгоритмы","","30",""
"Ufobank_nodate_md_53_30_08f25c9b","Ufobank","markdown","question","С какими командами Git работаешь?","","","10","","81.5","инструменты","","31",""
"Ufobank_nodate_md_53_31_75a4749d","Ufobank","markdown","question","В чем разница между merge и rebase?","","","10","","81.5","инструменты","","32",""
"Ufobank_nodate_md_53_32_22bc695a","Ufobank","markdown","question","Задача: реализовать класс event emitter с методами on, off, emit.","","","10","","81.5","JavaScript","","33",""
"Ufobank_nodate_md_53_33_1e5778dc","Ufobank","markdown","question","Как происходит процесс в вашей команде, если не успеваете сделать задачи в спринте?","","","10","","81.5","процессы разработки","","34",""
"Exynos_nodate_md_54_0_9ecda572","Exynos","markdown","question","Можешь, пожалуйста, кратко рассказать, какой у тебя опыт был с React?","","","","","51.1","React","","1",""
"Exynos_nodate_md_54_1_be071613","Exynos","markdown","question","Как стартовали проекты? Использовали Create React App или что-то еще?","","","","","51.1","React","","2",""
"Exynos_nodate_md_54_2_c60e5f4c","Exynos","markdown","question","Был ли опыт с SSR или CCG? Как происходит рендеринг постов?","","","","","51.1","React, SSR","","3",""
"Exynos_nodate_md_54_3_380a349d","Exynos","markdown","question","Можешь рассказать про оптимизацию, когда уменьшил время процесса с 12 секунд до полсекунды?","","","","","51.1","Backend, Performance","","4",""
"Exynos_nodate_md_54_4_d9572325","Exynos","markdown","question","С какими подходами по стилю довелось работать?","","","","","51.1","CSS, Styling","","5",""
"Exynos_nodate_md_54_5_c45425b0","Exynos","markdown","question","Что такое ключевое слово this?","","","","","51.1","JavaScript","","6",""
"Exynos_nodate_md_54_6_466d473e","Exynos","markdown","question","Есть ли способ задать this в явном виде для функции?","","","","","51.1","JavaScript","","7",""
"Exynos_nodate_md_54_7_58294e7f","Exynos","markdown","question","Чем отличается bind от call?","","","","","51.1","JavaScript","","8",""
"Exynos_nodate_md_54_8_105cc4f3","Exynos","markdown","question","Чем отличается this от замыкания? Можешь привести пример?","","","","","51.1","JavaScript","","9",""
"Exynos_nodate_md_54_9_9e78a019","Exynos","markdown","question","Что хостится, что не хостится в JavaScript?","","","","","51.1","JavaScript","","10",""
"Exynos_nodate_md_54_10_c204b250","Exynos","markdown","code","Что будет, если обратиться к переменной var до объявления?","","","","","51.1","JavaScript","","11",""
"Exynos_nodate_md_54_11_bf60a49b","Exynos","markdown","code","Что будет, если обратиться к переменной const или let до объявления?","","","","","51.1","JavaScript","","12",""
"Exynos_nodate_md_54_12_548e2afa","Exynos","markdown","question","Что такое промисы и как они работают под капотом?","","","","","51.1","JavaScript, Async","","13",""
"Exynos_nodate_md_54_13_bcacf9ba","Exynos","markdown","question","Когда функция, переданная в конструктор Promise, будет выполнена?","","","","","51.1","JavaScript, Async","","14",""
"Exynos_nodate_md_54_14_0f392a7c","Exynos","markdown","question","В каком порядке в данном коде будут выводиться логи (пример с Promise и setTimeout)?","","","","","51.1","JavaScript, Async","","15",""
"Exynos_nodate_md_54_16_81f27a34","Exynos","markdown","question","Когда происходит рендеринг страницы в браузере?","","","","","51.1","Browser Rendering","","17",""
"Exynos_nodate_md_54_17_3ae32939","Exynos","markdown","question","Что происходит, когда браузер встречает тег script?","","","","","51.1","Browser, JS loading","","18",""
"Exynos_nodate_md_54_18_13ad4dc1","Exynos","markdown","question","Как работает всплытие и перехват событий в браузере?","","","","","51.1","JavaScript, DOM Events","","19",""
"Exynos_nodate_md_54_19_e913094a","Exynos","markdown","question","При клике на кнопку внутри div, какой обработчик событий сработает первым?","","","","","51.1","JavaScript, DOM Events","","20",""
"Exynos_nodate_md_54_20_cbc0a896","Exynos","markdown","question","Если есть таблица с тысячами строк, и нужно обработать клик на строке, как лучше повесить слушатель?","","","","","51.1","JavaScript, DOM Events","","21",""
"Exynos_nodate_md_54_21_2405550c","Exynos","markdown","question","Смотрел ли ты, как устанавливается соединение WebSocket в браузере?","","","","","51.1","WebSocket","","22",""
"Exynos_nodate_md_54_22_7ac027ea","Exynos","markdown","question","Если сайт долго грузится, какие действия ты предпримешь для диагностики?","","","","","51.1","Performance, Debugging","","23",""
"Exynos_nodate_md_54_23_e3203912","Exynos","markdown","question","Что такое CDN и для чего он нужен?","","","","","51.1","Web, Performance","","24",""
"Exynos_nodate_md_54_24_ef168ef3","Exynos","markdown","question","В каких случаях происходит рендер компонента в React?","","","","","51.1","React","","25",""
"Exynos_nodate_md_54_25_b8d82557","Exynos","markdown","question","Какие вещи могут привести к ререндеру компонента?","","","","","51.1","React","","26",""
"Exynos_nodate_md_54_26_f55ba6fc","Exynos","markdown","question","Про useEffect: когда и как срабатывает функция, переданная в useEffect?","","","","","51.1","React","","27",""
"Exynos_nodate_md_54_28_b65272e6","Exynos","markdown","question","Что делает React.memo и чем он отличается от pure component?","","","","","51.1","React","","29",""
"Exynos_nodate_md_54_29_b6336ea9","Exynos","markdown","question","Что происходит, если родительский компонент перерендерился, а дочерний компонент не имеет пропсов?","","","","","51.1","React","","30",""
"Exynos_nodate_md_54_30_70649726","Exynos","markdown","question","Можно ли использовать индексы массива в качестве ключей React?","","","","","51.1","React","","31",""
"Exynos_nodate_md_54_31_12e0aae0","Exynos","markdown","question","Чем отличается useRef от useState? Как и для чего их применять?","","","","","51.1","React","","32",""
"Exynos_nodate_md_54_32_7e2027ee","Exynos","markdown","question","Как Redux Store делает данные доступными в любом компоненте?","","","","","51.1","React, Redux","","33",""
"Exynos_nodate_md_54_33_0850767b","Exynos","markdown","question","Что делать, если твой бандл разросся и первая загрузка приложения долго идет?","","","","","51.1","React, Performance","","34",""
"Exynos_nodate_md_54_34_16387151","Exynos","markdown","question","Какие способы хранения данных на клиенте в браузере ты знаешь?","","","","","51.1","Web Storage, Security","","35",""
"Exynos_nodate_md_54_35_e9b71aff","Exynos","markdown","question","Что такое httpOnly cookie и как это влияет на безопасность?","","","","","51.1","Security","","36",""
"Exynos_nodate_md_54_36_fcea40fe","Exynos","markdown","question","Как работает CORS? Где задаются разрешенные домены для запросов?","","","","","51.1","Security, Web","","37",""
"Exynos_nodate_md_54_37_18b24f83","Exynos","markdown","question","Что происходит, если браузер столкнулся с CORS ошибкой?","","","","","51.1","Security, Web","","38",""
"Exynos_nodate_md_54_38_62a8e78d","Exynos","markdown","question","Что ты знаешь про Content Security Policy (CSP)?","","","","","51.1","Security","","39",""
"яндекс_nodate_md_55_0_a9f4d9ad","яндекс","markdown","question","Какие встроенные методы языка ты знаешь, которые могут помочь соединить строки через разделитель?","","","","","62.8","js","","1",""
"яндекс_nodate_md_55_1_07e134a7","яндекс","markdown","question","Как получить доступ к аргументам функции, если их может быть неопределённое количество?","","","","","62.8","js","","2",""
"яндекс_nodate_md_55_2_e95eefc4","яндекс","markdown","question","Как бы ты реализовал функцию, которая принимает разделитель и любое количество аргументов для объединения?","","","","","62.8","js","","3",""
"яндекс_nodate_md_55_3_62753f07","яндекс","markdown","question","Можешь показать, как через spread или arguments собрать аргументы функции?","","","","","62.8","js","","4",""
"яндекс_nodate_md_55_4_19ac72ba","яндекс","markdown","question","Знаешь ли ты про свойство функции, которое показывает, сколько аргументов она ожидает?","","","","","62.8","js","","5",""
"яндекс_nodate_md_55_5_a2d683d1","яндекс","markdown","question","Как бы ты реализовал каррирование (curry) функции с частичным применением аргументов?","","","","","62.8","js","","6",""
"яндекс_nodate_md_55_6_1513313e","яндекс","markdown","question","Как определить, сколько аргументов уже передано в каррированную функцию, и когда вызвать исходную?","","","","","62.8","js","","7",""
"яндекс_nodate_md_55_7_d5ded917","яндекс","markdown","question","Как бы ты реализовал функцию, которая делает fetch-запрос с повтором до 5 раз в случае ошибки?","","","","","62.8","js, async","","8",""
"яндекс_nodate_md_55_8_8ed946fb","яндекс","markdown","question","Как правильно обработать ошибки в асинхронном коде с fetch и сделать повторы?","","","","","62.8","js, async","","9",""
"яндекс_nodate_md_55_9_a2c5acbc","яндекс","markdown","question","Как бы ты применил рекурсию для повторных вызовов fetch при ошибках?","","","","","62.8","js, async","","10",""
"яндекс_nodate_md_55_10_2e4cab37","яндекс","markdown","question","Как предотвратить всплытие события клика внутри определённого DOM-элемента?","","","","","62.8","js","","11",""
"яндекс_nodate_md_55_11_f8261046","яндекс","markdown","question","Как проверить, что клик произошёл именно внутри нужного элемента, а не в родительском?","","","","","62.8","js","","12",""
"Нет данных_nodate_md_57_0_786276cb","Нет данных","markdown","question","Какие типы данных есть, жестких, примитивных, непримитивных?","","","","","89.3","JavaScript","","1",""
"Нет данных_nodate_md_57_1_f827db55","Нет данных","markdown","question","Что такое строгое равенство или нестрогое? В чем отличие? Зачем нужно?","","","","","89.3","JavaScript","","2",""
"Нет данных_nodate_md_57_2_ead33b2f","Нет данных","markdown","code","Назови различия между let и const.","","","","","89.3","JavaScript","","3",""
"Нет данных_nodate_md_57_3_c576ebb3","Нет данных","markdown","code","Если в const лежит массив или объект, могу ли я изменить этот массив/объект?","","","","","89.3","JavaScript","","4",""
"Нет данных_nodate_md_57_4_326a6d98","Нет данных","markdown","question","Для чего нужен метод map у массива?","","","","","89.3","JavaScript","","5",""
"Нет данных_nodate_md_57_5_32b8683e","Нет данных","markdown","question","Если в исходном массиве объекты и мы с помощью map добавили свойство к каждому объекту, что вернется – старый объект или новый?","","","","","89.3","JavaScript","","6",""
"Нет данных_nodate_md_57_6_475e40d3","Нет данных","markdown","code","В чем отличие между function declaration и function expression?","","","","","89.3","JavaScript","","7",""
"Нет данных_nodate_md_57_7_bedae6ac","Нет данных","markdown","code","Что такое стрелочная функция (arrow function)?","","","","","89.3","JavaScript","","8",""
"Нет данных_nodate_md_57_8_4ff30452","Нет данных","markdown","question","Может ли стрелочная функция быть вызвана как конструктор?","","","","","89.3","JavaScript","","9",""
"Нет данных_nodate_md_57_9_27e1fb18","Нет данных","markdown","question","Как получить список аргументов в обычной функции?","","","","","89.3","JavaScript","","10",""
"Нет данных_nodate_md_57_11_f9db35a8","Нет данных","markdown","question","Как обработать ошибку в Promise?","","","","","89.3","JavaScript","","12",""
"Нет данных_nodate_md_57_12_d242ffd2","Нет данных","markdown","question","Зачем нужны регулярные выражения?","","","","","89.3","JavaScript","","13",""
"Нет данных_nodate_md_57_13_9d0fb201","Нет данных","markdown","question","Какие флаги регулярных выражений помнишь?","","","","","89.3","JavaScript","","14",""
"Нет данных_nodate_md_57_14_e737e95b","Нет данных","markdown","question","За что отвечает флаг global в регулярках?","","","","","89.3","JavaScript","","15",""
"Нет данных_nodate_md_57_15_81137ead","Нет данных","markdown","task","Расскажи про блочную модель в CSS, какие свойства входят, как изменить поведение?","","","","","89.3","CSS","","16",""
"Нет данных_nodate_md_57_16_bda18ab2","Нет данных","markdown","question","В чем отличие content-box и border-box (box-sizing)?","","","","","89.3","CSS","","17",""
"Нет данных_nodate_md_57_17_7ea24748","Нет данных","markdown","question","Что такое специфичность CSS? Из чего она складывается?","","","","","89.3","CSS","","18",""
"Нет данных_nodate_md_57_18_1fa07302","Нет данных","markdown","question","Какой порядок приоритетов CSS: important, inline, id, класс, тег?","","","","","89.3","CSS","","19",""
"Нет данных_nodate_md_57_19_a4270c68","Нет данных","markdown","question","Как считается порядок применения одинаково специфичных стилей?","","","","","89.3","CSS","","20",""
"Нет данных_nodate_md_57_20_fdb95bef","Нет данных","markdown","question","Если два элемента имеют margin сверху 100 и снизу 50, какое расстояние между ними?","","","","","89.3","CSS","","21",""
"Нет данных_nodate_md_57_21_057cf198","Нет данных","markdown","task","Изменится ли поведение margin collapsing, если элементы находятся во flex-контейнере?","","","","","89.3","CSS","","22",""
"Нет данных_nodate_md_57_22_a3cd7257","Нет данных","markdown","question","Расскажи про CSS position, зачем нужно, какие значения бывают, как они отличаются?","","","","","89.3","CSS","","23",""
"Нет данных_nodate_md_57_23_67aae9cd","Нет данных","markdown","question","Относится ли позиционирование absolute к ближайшему родителю с позиционированием?","","","","","89.3","CSS","","24",""
"Нет данных_nodate_md_57_24_8700ab79","Нет данных","markdown","question","Какие псевдоклассы и псевдоэлементы в CSS знаешь?","","","","","89.3","CSS","","25",""
"Нет данных_nodate_md_57_25_e76d4089","Нет данных","markdown","question","Что делают псевдоэлементы ::before и ::after?","","","","","89.3","CSS","","26",""
"Нет данных_nodate_md_57_26_7c80bbb8","Нет данных","markdown","question","Для чего используется свойство transition?","","","","","89.3","CSS","","27",""
"Нет данных_nodate_md_57_27_c97b2a0d","Нет данных","markdown","question","Что происходит, если в transition указать ключевое слово all?","","","","","89.3","CSS","","28",""
"Нет данных_nodate_md_57_28_09d25417","Нет данных","markdown","question","Что такое flexbox, для чего нужен, какие свойства знаешь?","","","","","89.3","CSS","","29",""
"Нет данных_nodate_md_57_29_816831f7","Нет данных","markdown","question","Какие значения свойства flex-direction знаешь?","","","","","89.3","CSS","","30",""
"Нет данных_nodate_md_57_30_ac3e229b","Нет данных","markdown","question","Расскажи про анимации в CSS: keyframes, from-to, свойства animation-duration и т.д.","","","","","89.3","CSS","","31",""
"Нет данных_nodate_md_57_31_b641df1a","Нет данных","markdown","question","За что отвечает свойство will-change?","","","","","89.3","CSS","","32",""
"Нет данных_nodate_md_57_32_e01a4309","Нет данных","markdown","question","В чем разница между flexbox и grid?","","","","","89.3","CSS","","33",""
"Нет данных_nodate_md_57_33_fd993a4b","Нет данных","markdown","question","Что делает repeat в grid?","","","","","89.3","CSS","","34",""
"Нет данных_nodate_md_57_34_027050c5","Нет данных","markdown","question","Как задать отступы между строками и колонками в flex и grid?","","","","","89.3","CSS","","35",""
"Нет данных_nodate_md_57_35_bdb01211","Нет данных","markdown","question","Расскажи про нативный механизм событий в JS: фазы event propagation (capturing, bubbling)","","","","","89.3","JavaScript","","36",""
"Нет данных_nodate_md_57_36_2c06c855","Нет данных","markdown","question","Как остановить propagation и stopImmediatePropagation?","","","","","89.3","JavaScript","","37",""
"Нет данных_nodate_md_57_37_fea08698","Нет данных","markdown","question","В чем разница между event.target и event.currentTarget?","","","","","89.3","JavaScript","","38",""
"Нет данных_nodate_md_57_38_68c54837","Нет данных","markdown","question","Что такое event delegation?","","","","","89.3","JavaScript","","39",""
"Нет данных_nodate_md_57_39_9b75f5c5","Нет данных","markdown","question","Как определить, что элемент находится во viewport?","","","","","89.3","JavaScript","","40",""
"Нет данных_nodate_md_57_40_f06cc97d","Нет данных","markdown","question","Какие способы определения видимости элемента во viewport знаешь?","","","","","89.3","JavaScript","","41",""
"Нет данных_nodate_md_57_41_2bbd2bae","Нет данных","markdown","question","Какие есть события жизненного цикла HTML-страницы?","","","","","89.3","JavaScript","","42",""
"Нет данных_nodate_md_57_42_3ea59ef5","Нет данных","markdown","question","В чем разница между DOMContentLoaded и load?","","","","","89.3","JavaScript","","43",""
"Нет данных_nodate_md_57_43_19726dd1","Нет данных","markdown","question","В чем отличие cookie и localStorage?","","","","","89.3","JavaScript","","44",""
"Нет данных_nodate_md_57_44_0d692da9","Нет данных","markdown","question","Отправляются ли данные из localStorage на сервер?","","","","","89.3","JavaScript","","45",""
"Нет данных_nodate_md_57_45_8a277a96","Нет данных","markdown","question","Можно ли установить cookie на другой домен?","","","","","89.3","JavaScript","","46",""
"Нет данных_nodate_md_57_46_641b85e9","Нет данных","markdown","question","Можно ли localStorage использовать на другом домене?","","","","","89.3","JavaScript","","47",""
"Нет данных_nodate_md_57_47_67e0ae09","Нет данных","markdown","question","Что такое браузерные подсказки (preload, prefetch, preconnect)?","","","","","89.3","Web","","48",""
"Нет данных_nodate_md_57_48_9e4f02a4","Нет данных","markdown","question","Расскажи про асинхронность в JavaScript: event loop, очередь задач, макротаски и микротаски","","","","","89.3","JavaScript","","49",""
"Нет данных_nodate_md_57_49_2236ba41","Нет данных","markdown","question","Как работают атрибуты async и defer у скриптов?","","","","","89.3","JavaScript","","50",""
"Нет данных_nodate_md_57_50_96e2586d","Нет данных","markdown","question","В чем отличие пропсов и состояния (state) в React?","","","","","89.3","React","","51",""
"Нет данных_nodate_md_57_51_1c3dc747","Нет данных","markdown","question","Зачем нужен React.Fragment?","","","","","89.3","React","","52",""
"Нет данных_nodate_md_57_52_3f83d9de","Нет данных","markdown","question","Можно ли указывать key у React.Fragment?","","","","","89.3","React","","53",""
"Нет данных_nodate_md_57_53_df9a5156","Нет данных","markdown","question","Для чего нужен key в списках React? Что будет, если у всех элементов одинаковый key?","","","","","89.3","React","","54",""
"Нет данных_nodate_md_57_54_b4cc1870","Нет данных","markdown","question","Как работает useEffect в React?","","","","","89.3","React","","55",""
"Нет данных_nodate_md_57_55_f4167224","Нет данных","markdown","question","Чем useRef отличается от useState? Что можно хранить в useRef?","","","","","89.3","React","","56",""
"Нет данных_nodate_md_57_56_6d3a3aff","Нет данных","markdown","question","Для чего нужен useMemo?","","","","","89.3","React","","57",""
"Нет данных_nodate_md_57_57_ec8dca67","Нет данных","markdown","question","Для чего нужен useCallback? В чем разница с useMemo?","","","","","89.3","React","","58",""
"Нет данных_nodate_md_57_58_707cbea2","Нет данных","markdown","question","Почему React-компонент перерендеривается, даже если пропсы не меняются?","","","","","89.3","React","","59",""
"Нет данных_nodate_md_57_59_3022dce7","Нет данных","markdown","question","Для чего нужен React.lazy?","","","","","89.3","React","","60",""
"Нет данных_nodate_md_57_60_8f74add7","Нет данных","markdown","question","Зачем нужен Redux?","","","","","89.3","React/Redux","","61",""
"Нет данных_nodate_md_57_61_89b35756","Нет данных","markdown","question","Задача 1: Написать функцию, которая принимает неотрицательное число и возвращает число с цифрами в порядке убывания","","","","","89.3","JavaScript","","62",""
"Нет данных_nodate_md_57_62_b0c8f761","Нет данных","markdown","question","Задача 2: Преобразовать массив чисел в строку с диапазонами для последовательных чисел (3 и более)","","","","","89.3","JavaScript","","63",""
"Нет данных_nodate_md_57_63_00cbf764","Нет данных","markdown","question","Какие есть подходы к решению задачи с диапазонами чисел?","","","","","89.3","JavaScript","","64",""
"Нет данных_nodate_md_57_64_bb74bde2","Нет данных","markdown","question","Как обрабатывать крайние случаи при решении задачи с диапазонами (последний элемент, длина диапазона)?","","","","","89.3","JavaScript","","65",""
"Нет данных_nodate_md_57_65_1b25ff44","Нет данных","markdown","question","Есть ли у тебя профессиональная деятельность помимо работы? (например, ведение телеги, выступления)","","","","","89.3","Общие/Soft","","66",""
"Нет данных_nodate_md_57_66_a57cc50a","Нет данных","markdown","question","Как вести себя в ситуации, когда руководство предлагает сменить технологию (React → Vue/Angular/Remix)","","","","","89.3","Общие/Soft","","67",""
"Нет данных_nodate_md_57_67_36eb750d","Нет данных","markdown","question","Как поступить, если большая часть команды хочет использовать другую технологию, но у текущей команды нет компетенций?","","","","","89.3","Общие/Soft","","68",""
"Нет данных_nodate_md_57_68_89ce2ec7","Нет данных","markdown","question","Какие есть подходы при конфликте технологий в команде, если большинство хочет сменить стек?","","","","","89.3","Общие/Soft","","69",""
"Нет данных_nodate_md_57_69_d7cd4cd6","Нет данных","markdown","question","Как обеспечить соблюдение общих правил кодирования при смешанном технологическом стеке?","","","","","89.3","Общие/Soft","","70",""
"Нет данных_nodate_md_58_0_e834b6c9","Нет данных","markdown","question","Чем отличаются блочные теги от строчных? Назови одно-два CSS-свойства, которые не будут поддерживаться строчными тегами.","","","","","35.6","CSS","","1",""
"Нет данных_nodate_md_58_1_f88a2938","Нет данных","markdown","question","Что такое семантика в твоем понимании? Для чего она нужна?","","","","","35.6","HTML/CSS","","2",""
"Нет данных_nodate_md_58_2_1f5ed95d","Нет данных","markdown","question","Чем отличается Flexbox от Grid? (коротко)","","","","","35.6","CSS","","3",""
"Нет данных_nodate_md_58_3_bf2e7a52","Нет данных","markdown","question","Относительно чего наследуются единицы измерения REM и EM?","","","","","35.6","CSS","","4",""
"Нет данных_nodate_md_58_4_87d13293","Нет данных","markdown","question","Был ли у тебя опыт коммерческой разработки с подходом mobile first или desktop first? Какой медиазапрос используется в выбранном подходе?","","","","","35.6","CSS","","5",""
"Нет данных_nodate_md_58_5_e3267083","Нет данных","markdown","question","Как располагаются чекпоинты в выбранном подходе — по увеличению или по уменьшению значений?","","","","","35.6","CSS","","6",""
"Нет данных_nodate_md_58_6_cfca10cb","Нет данных","markdown","question","Был ли у тебя опыт с БЭМ? Как описывается модификатор в БЭМ, через какие символы и для чего он нужен?","","","","","35.6","CSS/БЭМ","","7",""
"Нет данных_nodate_md_58_7_74cd47f4","Нет данных","markdown","question","Какие CSS-свойства нежелательно писать для блока в БЭМ, лучше использовать для элемента?","","","","","35.6","CSS/БЭМ","","8",""
"Нет данных_nodate_md_58_8_c9fb3f36","Нет данных","markdown","question","Что такое амперсант (&) в SCSS, для чего он используется?","","","","","35.6","SCSS","","9",""
"Нет данных_nodate_md_58_9_22219537","Нет данных","markdown","question","Где и зачем используется амперсант (&) в конце селектора, например после дата-атрибута?","","","","","35.6","SCSS","","10",""
"Нет данных_nodate_md_58_10_8498a836","Нет данных","markdown","question","Что означает конструкция #{} (интерполяция) в SCSS и для чего она нужна?","","","","","35.6","SCSS","","11",""
"Нет данных_nodate_md_58_11_e3b35ff2","Нет данных","markdown","question","Что такое миксины в SCSS, для чего они нужны, как их вызывать? Как в миксин передать параметры, например размер шрифта, цвет?","","","","","35.6","SCSS","","12",""
"Нет данных_nodate_md_58_12_5fba4849","Нет данных","markdown","question","Как расширить миксин в SCSS с помощью директивы content?","","","","","35.6","SCSS","","13",""
"Нет данных_nodate_md_58_13_7998bf3b","Нет данных","markdown","question","Чем отличаются команды git rebase и git merge? Что ты знаешь об их отличиях и применении?","","","","","35.6","Git","","14",""
"Нет данных_nodate_md_58_14_b4998cbe","Нет данных","markdown","question","Использовал ли ты git cherry-pick? Что это такое и для чего применяется?","","","","","35.6","Git","","15",""
"Нет данных_nodate_md_58_15_c73297f6","Нет данных","markdown","question","Что делают методы массива map, filter и reduce? Для чего они нужны?","","","","","35.6","JavaScript","","16",""
"Нет данных_nodate_md_58_16_75b60d86","Нет данных","markdown","question","Какие из методов map, filter, reduce возвращают новые массивы, какие мутируют исходные?","","","","","35.6","JavaScript","","17",""
"Нет данных_nodate_md_58_17_3e60098f","Нет данных","markdown","question","Какие минусы у метода forEach? Какие подводные камни при использовании?","","","","","35.6","JavaScript","","18",""
"Нет данных_nodate_md_58_18_541e16b3","Нет данных","markdown","question","Как можно перебрать ключи объекта? Какие варианты есть?","","","","","35.6","JavaScript","","19",""
"Нет данных_nodate_md_58_19_ae52b2b5","Нет данных","markdown","question","С каким API Vue.js ты работал: Options API или Composition API?","","","","","35.6","Vue.js","","20",""
"Нет данных_nodate_md_58_20_f0f1d1ee","Нет данных","markdown","question","Что такое computed в Vue.js, как он работает, чем отличается от обычных методов?","","","","","35.6","Vue.js","","21",""
"Нет данных_nodate_md_58_21_fa76becb","Нет данных","markdown","question","Какие методы обертки для реактивности в Vue.js ты знаешь? Чем отличаются reactive и ref? Как их используешь?","","","","","35.6","Vue.js","","22",""
"Нет данных_nodate_md_58_22_e2dc1c3f","Нет данных","markdown","question","При мутации реактивного объекта в Vue.js происходит ли перерендер компоненты? Можно ли сразу делать деструктуризацию из реактивного объекта? Как сохранить реактивность?","","","","","35.6","Vue.js","","23",""
"Нет данных_nodate_md_58_23_b7db5965","Нет данных","markdown","question","Чем отличаются интерфейсы и типы в TypeScript? Что используешь и почему?","","","","","35.6","TypeScript","","24",""
"Нет данных_nodate_md_58_24_b2f704bf","Нет данных","markdown","question","Что будет при объединении двух типов или двух интерфейсов, если у них дублируются имена свойств?","","","","","35.6","TypeScript","","25",""
"Нет данных_2024-07-23_md_61_0_f8ce5d7d","Нет данных","markdown","question","Можешь написать функцию sleep, которая асинхронно ""спит"" заданное количество миллисекунд и успешно завершается?","2024-07-23","","","","74.5","js, async","","1",""
"Нет данных_2024-07-23_md_61_1_ac64ac3f","Нет данных","markdown","question","Почему в примере sleep время иногда может быть больше ожидаемых 100 миллисекунд?","2024-07-23","","","","74.5","js, async","","2",""
"Нет данных_2024-07-23_md_61_2_5be43a84","Нет данных","markdown","question","Может ли другой код повлиять на результат работы функции sleep?","2024-07-23","","","","74.5","js, async","","3",""
