id,date,text,from_id,from_username,reply_to_msg_id,topic_id
40179,2024-07-13T09:21:53+00:00,"Это что сборник задач по информатике 7 класс? Кораблики они считают 😂

Я бы с такой задачи ливнул из собеса 😂",6133670194,neonous,40174,489
40175,2024-07-13T09:13:09+00:00,ну нихера сколько задач,5385937350,yaroslav_mudri,489,489
40164,2024-07-13T09:07:57+00:00,"CubeLab (тарологи)

-вакансия: https://spb.hh.ru/vacancy/99741483
-зп: 300k

вопросы:
-софтовые: почему меняешь работу, чего ждешь от команды, чего не хотел бы на новом месте.
-как работает event loop
-расскажи про ssr
-расскажи как добавить разные теги для сео на разные страницы

задачи:

стандартная задача на отображение счетчика на react, далее усложнение: показать количетво секунд проведенных на странице, не учитывая, то время, когда мы переключимся на другой таб (если компонент-счетчик у нас на отдельном табе)
```
import React, { useState, useEffect } from 'react';

const TimeTracker = () => {
  const [secondsSpent, setSecondsSpent] = useState(0);

  useEffect(() => {
    // Получаем время начала сессии или устанавливаем его, если оно ещё не задано
    const startTime = localStorage.getItem('startTime') || Date.now();
    localStorage.setItem('startTime', startTime);

    // Интервал для обновления времени, проведённого на странице
    const intervalId = setInterval(() => {
      const currentTime = Date.now();
      const timeElapsed = Math.floor((currentTime - startTime) / 1000);
      setSecondsSpent(timeElapsed);
    }, 1000);

    return () => {
      clearInterval(intervalId);
      // Сохраняем текущее время, когда пользователь уходит со страницы
      const endTime = Date.now();
      const totalSpent = endTime - parseInt(startTime);
      localStorage.setItem('totalTimeSpent', totalSpent);
    };
  }, []);

  return (
    <div>
      <h1>Time You've Spent on This Page</h1>
      <p>{secondsSpent} seconds</p>
    </div>
  );
}

export default TimeTracker;
``` 

задача на проектирование: рассказать как спроектировал бы пошаговую систему бронирования и оплаты, как обработал бы ситуацию, когда несколько человек бронируют одно и то же время",5385937350,yaroslav_mudri,489,489
40161,2024-07-13T08:48:32+00:00,"DatsTeam
-вакансия: https://hh.ru/vacancy/102430785
-зп: 300k

задачи:
посчитать сумму в массиве, если встречается символ, то далее элементы конкатинируем как к строке
```
function sum(…args) {
if (args.every(arg => typeof arg === ‘number’)) {
return args.reduce((acc, curr) => acc + curr, 0);
} else {
return args.join(‘’);
}
}

console.log(sum(1,2,3)) // 6
console.log(sum(1,2,’3’)) // ’33’
console.log(sum(‘1’, 2, 3)) // ‘123’
```
найти первые индексы элементов массива, которые в сумме дают заданное число
```
const nums = [5, 3, 2, 8, 4, 1];
const target = 9;

function getResult(nums, target) {
    const numIndices = {};
    for (let i = 0; i < nums.length; i++) {
        const complement = target - nums[i];
        if (numIndices.hasOwnProperty(complement)) {
            return [numIndices[complement], i];
        }
        numIndices[nums[i]] = i;
    }
    return [];
}

console.log(getResult(nums, target)); // [0, 3]
```

написать функцию, которая делает заданное количество попыток загрузить данные
```
function get(url, limit) {
    let counter = 0;
    const attempt = () => {
        fetch(url).then((response) => {
            if (!response.ok) {
                throw new Error(""Request failed with status "" + response.status);
            }
            return response.json();
        })
        .catch((err) => {
            if (counter < limit) {
                counter++;
                attempt();
            } else {
                return new Error(err);
            }
        });
    }
    return attempt(limit);
}
// Пример использования
get(""https://example.com/data"", 5)
.then((res) => console.log(res))
.catch((err) => console.error(err));```",5385937350,yaroslav_mudri,489,489
40158,2024-07-13T08:35:43+00:00,"Diasoft
— вакансия: https://hh.ru/vacancy/102766907?hhtmFrom=vacancy_duplicate
— зп: 300к
— Вопросы:
1. Что такое реакт, почему его выбрал
2. Методы жизненного цикла компонента
3. Какие хуки в реакт есть
4. useCallback useMemo отличия
5. Что такое замыкания
6. Event loop что такое
7. Преимущества redux toolkit перед redux
8. Саги или санки, что больше нравилось
9. Оптимизации, делал ли, какие способы оптимизации знаешь",5576004614,Ruslan4_7,489,489
40154,2024-07-13T08:33:46+00:00,"Урбантех
- вакансия: сами написали
- зп: 250к+

Вопросы:
- Расскажи про eventloop
- Какие хуки в реакт использовал
- Что может вызвать перерисовку узла виртуального dom

Задача: исправить код react компонента, не работает функция addClick (изначально мутировался объект в стейте, потом устанавливался в стейт, то есть ссылка на объект оставалась той же), исправленная функция:
```
const clickAdd = (isPlus) => {
  let newCount = store.count;

  if (isPlus) {
    newCount++;
  } else {
    newCount--;
  }

  if (newCount < 0) {
    alert(""Рейтинг не может быть ниже 0"");
    return;
  }

  if (newCount > 5) {
    alert(""Рейтинг не может быть выше 5"");
    return;
  }

  setStore({ ...store, count: newCount });
};```",5385937350,yaroslav_mudri,489,489
40150,2024-07-13T08:26:29+00:00,"unyBrands финал
- вакансия: https://hh.ru/vacancy/102276622
- зп: 160к

Вопросы:
Какие библиотеки использовал для работы с react?
Пользовался ли SSR?
Отличия hook от hoc.
Может ли кастомный хук возвращать значение?
Задача: написать hoc для получения данных и вывода списка элементов, которые можно выделять по клику и снимать выделение по клику. Решение не сохранил.",5385937350,yaroslav_mudri,489,489
39916,2024-07-12T14:51:30+00:00,"Algorithmic Brains
- Вакансия: сами написали
- до 190к

Вопросы:
- расскажи про опыт
- var,let,const
- Cookie,LocalStorage,SessionStorage 
- callback hell, promise, async/await
- статические методы promise
- хуки

Задачи:
1. Задачи с метом массива что выведет в зависимости от того,какая функция будет(стрелочная или декларейшен)
2. дан массив с повторяющимися цифрами. Нужно получить объект : значение - количество 
```const result = array.reduce((acc, num) => {
  if (acc[num]) {
    acc[num] += 1;
  } else {
    acc[num] = 1;
  }
  return acc;
}, {});```

3. Задача по ректу,сделать условно свой тудулист 

```const [users, setUsers] = useState(usersData);
  const [isEditing, setIsEditing] = useState(false);
  const [currentUser, setCurrentUser] = useState(null);

  const toggleEditMode = (user) => {
    setIsEditing(!isEditing);
    setCurrentUser(user);
  };

  const deleteUser = (id) => {
    setUsers(users.filter(user => user.id !== id));
  };

  const editUser = (id, newUsername) => {
    setUsers(users.map(user => user.id === id ? { ...user, username: newUsername } : user));
    setIsEditing(false);
    setCurrentUser(null);
  };```
4. Последняя задача с применением Promise.all

```  useEffect(() => {
    const fetchData = async () => {
      try {
        const [userResponse, postResponse] = await Promise.all([
          fetch(userUrl),
          fetch(postUrl)
        ]);

        const userData = await userResponse.json();
        const postData = await postResponse.json();

        setUser(userData);
        setPost(postData);
      } catch (error) {
        setError('Ошибка при загрузке данных');
        console.error('Ошибка при загрузке данных:', error);
      }
    };

    fetchData();
  }, []);```",946381033,chepe1ove,489,489
39669,2024-07-12T13:35:53+00:00,"ROCKET TECH РОКЕТ ТЕХ
— сами написали
— ЗП мне сказали до 250 вилка
— дополнение:  к
https://t.me/c/2071074234/489/31226 
https://t.me/c/2071074234/489/28643

Задач: не было, не изменяет себе

Вопросы:
- Что конкретно ты сделал на проекте
- Что такое всплытие (переменных и событий).
- Что такое замыкания
- Что такое погружение
- Способы оптимизации приложения
- Как объявить ф-цию
- что такое this
- отличие expression от declaration
- какие тесты в Сторибуке делал
- как работать с асинхронщиной в JS 
- что такое event loop
- Виды уязвимостей
- Как оптимизировать приложение, как понять что ты оптимизировал, какие метрики использовал
- Системы логирования ошибок
- Какие тесты писали для JS
- Уязвимость с innerHTML
- Что такое виртуал дом
- CORS
- СICD
- какой флоу был
- Как работал с тех-долгом
- Как работал с безопасностью
- Вопросы про процессы в команде",768751277,tonidevs,489,489
39356,2024-07-12T11:28:21+00:00,"- Рафт (аутсорс, набирают в команду 2GIS) Первый этап, далее будет тех собес с командой
- HR сама написала
- ЗП 350к на руки

Вопросы
Написать функцию, которая будет объединять и сортировать массивы. 
Вначале написал O log n, но попросила написать как On
```
[1, 3, 6, 8, 9]
 [2, 4, 10]
-> [1, 2, 3, 4, 6, 8, 9, 10]
```

```
const sorting = (arr1, arr2) => [...arr1, ...arr2].sort((a, b) => a - b)

const sortingOn = (arr1, arr2) => {
  const result = []
 let i = 0;
 let j = 0;
  
  while(i < arr1.length && j < arr2.length) {
    if(arr1[i] < arr2[j]) {
      result.push(arr1[i]);
      
      i++;
    } else {
      result.push(arr2[j]);
      
      j++;
    }
  }
      
  result.push(...arr1.slice(i));
  result.push(...arr2.slice(j));
  
  return result
}```",204402816,Aleksandr_pt,489,489
39178,2024-07-12T10:34:28+00:00,"— Успех собеса: ❌
— Фидбек от HR: «К сожалению руководитель не готов пригласить к нам, сказал что недостаточно опыта»

Попросил более подробный фидбек, обещали отписаться сегодня. Если что дополню здесь.",606633339,rmubarakov,36890,489
38955,2024-07-11T16:21:29+00:00,"Premium IT Solution
— Ссылка: HR сама написала
— ЗП: от 200
— Вопросы:
Какими стейт-менеджерами пользовался?
Отличия Mobx от Redux?
В чём популярность react? Какую проблему он решает?
Из чего состоит react? Компоненты, пропсы и т.д
Каким образом можно использовать контекст в функциональных компонентах?
Какие хуки использовал?
Отличия useMemo от useCollback?
Чем события в React отличаются от событий в JS?
Что такое порталы в React?
Работал ли с SSR?

Задачи:

``` // Написать аналог метода .flat()
function flattenArray(arr) {
return arr.reduce((flat, curr) => {
 return flat.concat(Array.isArray(curr) ? flattenArray(curr) : curr)
 }, [])
 }```
``` // Написать аналог .promiseAll()

function newPromiseAll(promises) {
  
    if (promises.length === 0){
    return Promise.resolve([])
  }
  
  return new Promise((resolve, reject) => {
    let result = [];
    let allResolved = 0;
    promises.forEach((curr, i) => {
      Promise.resolve(curr).then((data) => {
        result[i] = data;
        allResolved += 1;
        if (allResolved === promises.length){
          resolve(result)
        }
      }).catch((error) => reject(error))
    })
  })```

``` // Написать компонент - конвертер километров в мили и наоборот

const KilometrToMilesConverter = () => {
       const [value, setValue] = useState('')
       const [converteredValue, setConverteredValue] = useState('')
       const [conversionType, setConversionType] = useState('kilometr')
   
       const handleChangeValue = (e) => {
       setValue(e.target.value)
       }
       
       const handleSelectChange = (e) => {
        setConversionType(e.target.value)
       }
       
       const contertValue = () => {
         if (conversionType === 'kilometr'){
         const milesValue = +value * 1.6;
         setConverteredValue(millesValue)
         } else {
         const kmValue = +value / 1.6;
         setConverteredValue(kmValue)
         }
       }
       return (
           <>
             <h1>Converter</h1>
             <label> Enter value <input type='number' value={value} onChange={handleChangeValue}</label>
             <select onChange={handleSelectChange}>
             <option value = 'kilometr'>Kilometr</option>
             <option valie - 'milles'>Milles</option>
             </select>
             <button onClick = {convertValue}> Enter </button>
           </>
       )
}```",1351820046,stFamilra,489,489
38920,2024-07-11T15:18:49+00:00,Запись,891357439,itim_fe,38909,489
38909,2024-07-11T14:55:33+00:00,"Сбер, техсобес в команду ВРМ.Дэшборд

Вакансия: https://rabota.sber.ru/search/4306148/
ЗП(озвученная): 180-200k

Вопросы:
Что такое замыкание?
Функция является обьектом первого класса?
Что такое декоратор?
Какие декораторы бывают?
Что такое FSD?
Расскажи про Flux?

```// Задача: написать функцию кеширования fib и sum

function fib(n) {
  if (n >= 40) {
    return ""it will be really slow"";
  }
  if (n <= 2) {
    return 1;
  }
  return fib(n - 1) + fib(n - 2);
}

function sum(...values) {
  return values.reduce((acc, value) => acc + value, 0);
}

// Дополнение к задаче: добавить возможность работы с методом обьекта

const obj = {
  greeting: ""Hello"",
  sayHi(name) {
    console.log(this.greeting + name);
  },
};

// Решение

function memoFunc(fn) {
  const cashed = {};
  return function (...args) {
    const argumentsString = JSON.stringify(args);
    if (!cashed[argumentsString]) {
      cashed[argumentsString] = fn(...JSON.parse(argumentsString));
    }
    return cashed[argumentsString];
  };
}```

Задание 2. Рефакторинг React. Стандартные ошибки, ничего интересного.
Задание 3. Написать мемоизацию списка. При удалении элемента из списка, остальные элементы не должны ререндериться. 
Задание 4. Огромное задание по написанию своего компонента:

Репозиторий с готовым серверным приложением и скелетом клиентского приложения

Требования:

Получение конфига опроса с сервера.
Рендер опроса по полученному конфигу.
Отправка пользовательских событий answer/finish на сервер.
Доп. требования:

Сохранять состояние частично пройденного опроса при перезагрузке страницы
Обеспечить надежность доставки пользовательских событий. Например, у пользователя может отвалиться интернет, пока он едет в лифте
Отправка событий “просмотра” вопроса/страницы. Хотим понимать увидел ли пользователь определенный вопрос или страницу.

Впечатления
Собеседующий душный и какой-то уставший. По факту собеседует в свою команду, так что придется с ним работать) Хз советовать или нет, но я бы ради опыта принял офер.",891357439,itim_fe,489,489
38405,2024-07-11T10:01:31+00:00,"UnyBrands, тех собес

-Вакасния: https://hh.ru/vacancy/102276622
-ЗП: 160k

Вопросы:
- что происходит после вводе адреса в строку бразуера
- как в js сравнивать дробные числа (пробелма с хранением чисел с плавающей запятой)
- твоя идеальная команда
- почему меняешь работу
- какие интересне задачи делал

Задачи:
поиск индекса макс элемента
```
    // Инициализация переменных для хранения максимального значения и его индекса
    let maxIndex = 0;
    let maxValue = arr[0];

    // Проход по массиву, начиная со второго элемента
    for (let i = 1; i < arr.length; i++) {
        if (arr[i] > maxValue) {
            maxValue = arr[i];
            maxIndex = i;
        }
    }

    // Возврат индекса максимального элемента
    return maxIndex;
}```

упорядочить элементы в массиве объектов arr, по полю key в порядке order
```
function strictOrder(arr, key, order) {
    const result = [];
    order.forEach(orderKey => {
        const found = arr.find(elem => elem[key] === orderKey);
        if (found) {
            result.push(found);
        }
    });
    return result;
}```

разбить определенную сумму на 4 части
```
function dividePayment(payment) {
    const parts = 4; // количество частей
    const basePart = Math.floor(payment / parts); // базовая часть
    const remainder = payment % parts; // остаток

    // Создаем массив с базовыми частями
    const result = Array(parts).fill(basePart);

    // Распределяем остаток по первым элементам массива
    for (let i = 0; i < remainder; i++) {
        result[i]++;
    }

    return result;
}```",5385937350,yaroslav_mudri,489,489
38403,2024-07-11T09:57:46+00:00,@rmubarakov они по тк или ип?,6947697110,fkvfd3,38360,489
38360,2024-07-11T09:02:31+00:00,"Фидбек от HR:

«Вы успешно прошли техническое интервью и уже первый проект готов вас пригласить на финальную встречу»
— Проект Газпромбанка: ГПБ_РКДК (ККП). Старший JavaScript Разработчик.",606633339,rmubarakov,37762,489
38344,2024-07-11T08:17:53+00:00,"СберМаркет, тех. собес
Комментиарий: приятный собес, вопросы несложные, много вопросов по безопасности. Договорились на след. неделе вторую часть устроить",807242624,Alex_Kudin0ff,489,489
38327,2024-07-11T05:31:11+00:00,"Компания: ПСБ 
Вакансия: https://hh.ru/vacancy/88892284?hhtmFrom=employer_vacancies
задания из бота.

Вопрос 1: Как отправить гарантированный запрос на бекэнд при закрытие браузера (событие unload)?
- delay
- fetch 
- XMLHttpRequest
- sendBeacon

Вопрос 2: Какой метод используется для создания слушателя события?
- dispatchEventListener
- dispatchEvent
- addEventListener
- fireEvent

Вопрос 3: Если при деструктуризации объекта присваивается значение по умолчанию, будет ли присвоено значение для null?
- ДА
- Да, если массив
- Нет
- Нет, если массива

Вопрос 4: Имеет ли стрелочная функция свой контекст?
- Да
- нет 

Вопрос 5: Какой тип данных возвращает метод бинд (bind)?
- Object 
- Function 
- undefined
- null

Вопрос 6: Произойдёт ли ошибка при использовании функции (Function Declaration) до её объявления?
- да, если класс 
- ДА
- Нет 

Вопрос 7: Может ли дженерик функция работать с разными типами данных?
- ДА
- В TS нет дженериков
- Да 
- Нет 

Вопрос 8: Можно ли передать квери (query) параметры в пост (POST) запросе?
- нет 
- да 
- нет, если не передан body 
- да, если не передан body 

Вопрос 9: Правильно ли утверждение что свойства события таргет (target) и карэнт таргет (currentTarget) имеют всегда разные значения?
- нет
- да 
- да, при всплытии 

Вопрос 10: Как можно определить, что при загрузки страницы DOM построен?
- onDomLoad
- DOMContentLoaded 
- onLoad 
- DOMLoaded

Вопрос 11: Можно как то вернуть свойства внутри функции не используя return и прямого обращения к свойству?
- нельзя
- values
- valueOf
- toString

Вопрос 12: Какой метод используется для остановки всплытия события?
- stopPropagation
- preventPropagation
- preventDefault
- stopDefault

Вопрос 13: В каком заголовке передается название браузера клиента?
- User-Agent
- User-Browser
- Content-Type
- Content-Agent

Вопрос 14: Как можно защитить объект от всех изменений?
- object.freeze
- object.seal 
- object.lock
- object.block

Вопрос 15: Правильно ли утверждение что сэттаймаут (setTimeout) создает таску (task), а промис резолв (Promise.resolve) микротаску (microtask)?
- да
- да, только в случае если передать 3 парамаетр true в setTimeout
- Нет
- Да, только в случае если Promise.resolve явно передать в функцию queueMicrotask

Вопрос 16: К чему может привести бесконечная рекурсия?
- freeze страницы
- buffer overflow
- stack overflow
- все будет хорошо
 
Вопрос 17: Что возвращает метод catch у Promise?
- object 
- promise 
- class
- function

Вопрос 18: Если происходит обращение к несуществующему полю экземпляра класса, то будет ли происходить поиск значения этого поля у прототипа?
- Да
- нет

Вопрос 19: Когда происходит вызов requestAnimationFrame?
- event loop microtask 
- event loop task 
- call stack 
- event loop render

Вопрос 20: Удаляет ли оператор delete свойства прототипа объекта, если применить его на свойство самого объекта?
- нет 
- да
- нет, у объектов нет прототипа",1378701910,honeymad_7,489,489
38277,2024-07-10T20:25:15+00:00,"фидбек:

Как смотришь на знакомство с лидом, без техники, обсудить проект и познакомиться?)",466955606,arturasterol,38030,489
38265,2024-07-10T20:11:21+00:00,"SpaceBit
— Ссылка: hr сама написала
— Зп: 250 
— Вопросы:
1. Какие хуки использовал
2. useImperativeHandle использовал ли и для чего
3. Чем отличается hoc от хука
4. Как понимал, когда нужно использовать useCallBack
5. Для чего раньше использовали IIFE
— Задачи:
Смрджить два массива, чтобы остались уникальные значения
1/ // [1,3,4,6] + [1,3,7,9] = [1,3,4,6,7,9] - сделал через Set, потом спросили, как можно сделать по другому.
2. По вебсокетам приходят кусочки одного большого Json, через некоторое количество полученных кусков нужно как-то понять, что из пришедших кусков можно собрать полностью весь json. Каждый json нужно как-то идентифицировать по уникальному значению, так как может прийти тот же json по сокетам через некоторое время, и в таком случае его данные не нужно отображать.
Ответ
Стек для парсинга json: Используйте стек для отслеживания
открытых и закрытых скобок {} и [. При получении символа {
или [ добавляйте его в стек, при получении } или ] —
извлекайте из стека. Это поможет определить, когда объект
или массив полностью завершен.
Для определения уникальности объекта в json можно
использовать несколько методов, в зависимости от контекста
и требований. Вот несколько подходов:
Хэш-функции позволяют создать уникальный идентификатор
для каждого объекта. Вы можете использовать хэш-функцию,
такую как МD5 или SНА-256, чтобы получить уникальный
хэш-код для каждого json-объекта.",5576004614,Ruslan4_7,489,489
38254,2024-07-10T19:28:34+00:00,"GlowByte, созвон с лидом

— Вакансия: https://hh.ru/vacancy/99620797?query=glowbyte&hhtmFrom=vacancy_search_list
— ЗП: сказал 150к+, комфорт 180к, готовы вроде обсуждать (вилка была до 150к на руки)

Вопросы:
— расскажи про опыт
— как разработка велась
— как проверка размеров прикрепленных файлов была устроена
— как проектировали апи
— что ждешь от работы
— как ты работал с авторизацией
— работал ли с ролями
— как бы отображал большое количество инфы
— как передать параметры фильтрации на бэк
— а если параметры динамичные, то как, как передать массивы
— есть два берега, между ними мост, есть 4 человека, наша задача перенести этих людей на другой берег, но есть ограничение, на мосту не больше 2 людей, все это происходит ночью, есть фонарик, но он один, также у каждого человека свой темп ходьбы, один человек за 1 минуту может перейти мост, второй за 2, третий за 5 и последний за 10. нужно назвать последовательность, при которой мост будет пройден за наименьшее количество времени 

Задача:

написать метод, который проверит, является ли строка S корректной с точки зрения математической записи

```S = ())((())()([]]]{}(}...

()[]        - true
[(())]      - true
)(          - false
([)]        - false

function isValid(S) {
    if (S.length === 0) return true

    let stack = []

    let map = {
        '(': ')',
        '[': ']',
        '{': '}',
    }

    for (let char of S) {
        if (map[char]) {
            stack.psuh(char)
        } else {
            if (stack.length === 0) return false
            
            let topElement = stack.pop()
            
            if (map[topElement] !== char) return false
        }
    }

    return stack.length === 0

}```",466955606,arturasterol,489,489
38146,2024-07-10T18:11:08+00:00,"Loyalty labs, hr созвон с тех вопросами

— Вакансия: https://hh.ru/vacancy/101880669?from=share_android
— ЗП: сказал 200к+

Вопросы:
стандартные для hr, лень перечислять)

Задачи:
1) что выведет

```setTimeout(function timeout() {
    console.log('Таймаут');
}, 0);

let p = new Promise(function(resolve, reject) {
    console.log('Создание промиса');
    resolve();
});

p.then(function() {
    console.log('Обработка промиса');
});

console.log('Конец скрипта');
```

2) что выведет

```function add(x: string, y: string): string;
function add(x: number, y: number): number {
    return x + y;
}

add('1', '2');```

3) какой цвет будет
```<div class=""App"">
    <div id=""box"" class=""box""></div>
</div>

<style>
#box {
    background-color: green;
}

.App .box {
    background-color: blue;
}

.box {
    width: 50px;
    height: 50px;
    background-color: red;
}
</style>
```

4) Составь интерфейс X, наследующий интерфейс Y, но со всеми необязательными свойствами.
Добавь в этот интерфейс свойство props в виде объекта, в котором ключом будет один из ключей интерфейса Y, а значением - boolean.
Создай дженерик Z, состоящий из динамического поля data. В изначальном интерфейсе должно быть поле с любым типом, использующее этот дженерик

```interface Y {
  optionalProperty?: number;
}

interface X extends Partial<Y> {
  props: { [K in keyof Y]?: boolean };
}

type Z<T> {
  data: T
}

interface InitialInterface {
  field: Z<any>
}```",466955606,arturasterol,489,489
38093,2024-07-10T17:06:43+00:00,"```

const withLoading = (Component) => {
    
    return (props) => {
        const [userEntity,setUserEntity] = useState(null)
        const [lodading,setLoading] = useState(true)
      
        
       useEffect(()=> {
             
             let aborted = false;
           const loadData = async () => {
               setLoading(true)
               try {
                   const result = await props.loadEntity()
                   if(!aborted){
                      setUserEntity(result) 
                       setLoading(false)
                   }
               }
           }
           loadData()
   
       return () => {
           aborted = true;
    
      }
        
       },[props.loadEntity])
       
       if(lodading) return <div>Loading...</div>
       
       return <Component {...props} entity = {userEntity} />
    }
}```",946381033,chepe1ove,489,489
38092,2024-07-10T17:06:42+00:00,"KTS, должно было быть два этапа,но потом сказали,что будет один с тимлидом на 2 час

-Вакансия: https://hh.ru/vacancy/101653343
-ЗП: от 200к+

Вопросы:
-webpack ( как настроить,loaders,на что лучше обращать внимания при настройке,как объяснял бы джуну про настройку и за что стоит взяться)
- как оптимизировать загрузку приложения 
- JWT (как работает,состав и какой минус. Ответ: не хранится в БД)
- хуки ( правила и какие)
- что нельзя сделать на хука,а только на классах (error boundary)
- Если была бы задача сделать новый запрос на бэк,то с чего бы начал и как бы делал
- Как делал ревью кода,на что обращал внимание 
- Промисы, статические методы
- Что возвращает ассинхронная функция
- что такое next.js
- что такое ssr
- что такое гидратация 
- какую компанию ищешь и что для тебя важно 

Задачи: 
```1. Реализовать класс на основании инстанса и затем его протипизировать

const list = new List({
    getItemKey: (item) => item.firstName + item.lastName,
});

list.addItem({
    firstName: 'Иван',
    lastName: 'Петров',
});

list.addItem({
    firstName: 'Женя',
    lastName: 'Киселев',
});

list.addItem({
    firstName: 'Иван',
    lastName: 'Петров',
});

list.removeItem({
    firstName: 'Иван',
    lastName: 'Петров',
});

// нельзя сделать
list.items = [];
list.items.push({
    firstName: 'Катя',
    lastName: 'Самойлова',
});

console.log(list.items);

Решение : 

class List<T> {
    
    private #items:T[] = []
    private getItemKey: (item:T) => string

    constructor({getItemKey}:{ getItemKey: (item:T) => string}){
        this.getItemKey = getItemKey
    }
    
    addItem(item:T){
        this.#items.push(item)
    }
    
    removeItem(item:T){
        const key = this.getItemKey(item)
        this.#items = this.#items.filter(currentItem => this.getItemKey(currentItem) !== key)
    }
    
    get items():ReadonlyArray<T>{
        return this.#items
    }
}

2. Создать функцию sleep: await sleep(2000);

Решение :

async function sleep (delay) {
    return new Promise(resolve => setTimeout(()=>resolve(),delay))
}

3. Написать кастомный promiseAll

const [...res] = await myPromiseAll([p1, p2, p3, {}, () => {}, 5, undefined, 'abc']);

Решение: 

function myPromiseAll(promises){
    return new Promise((resolve,reject) => {
        const result = []
        let count = 0
        promises.forEach((promise,index)=> {
            Promise.rosolve(promise).then(value => {
                result[index] = value
                count++
                
                if(promises.length === /* result.length */ count){
                    resolve(result)
                }
            })
            .catch(reject)
        })
        if(promises.length === 0){
            resolve(result)
        }
    })
}

4. Написать ХОК withLoading и протипизировать ( не успел,сказал достаточно  и этого ) 

// Пример сущности, которую грузим
type UserEntity = {
  firstName: string;
  lastName: string;
}

// Пример компонента, который отображает данную сущность
const User = ({ entity, onClick }) => (
  <button onClick={onClick}>
    {entity.firstName}
    {entity.lastName}
  </button>
);

// Пример функции, которая загружает сущность
const loadUserEntity = async (): Promise<UserEntity> => {
  await new Promise(r => setTimeout(r, 1000));

  return {
    firstName: 'Ryan',
    lastName: 'Gosling'
  };
};

// Оборачиваем компонент
const UserWithLoading = withLoading(User);

// Использование подключенного компонента
<UserWithLoading
  onClick={() => console.log('clicked')}
  loadEntity={loadUserEntity}
/>

Решение```",946381033,chepe1ove,489,489
38057,2024-07-10T15:28:55+00:00,"TrendTech, созвон с командой

— Вакансия: https://spb.hh.ru/vacancy/102454931?from=employer&hhtmFrom=employer
— ЗП: сказал 150к+, комфортно 180к или 190к (требуется от 1 до 3 лет опыта и у них вроде вилка ограничена была)

Вопросы:
— расскажи про опыт, команды, почему ушел, как работали
— в каком формате грумминги были
— как оценивали задачи
— как тебе нравится чтобы аналитики приносили сразу декомпозированные задачи или чтобы ты сам этим занимался
— что для тебя важно в команде
— как хочешь развиваться и почему
— какую компанию ищешь
— как ты развиваешься, какие источники используешь
— какие сборщики использовал
— какие тесты писал
— какая архитектура
— next.js почему выбран
— как продвигали сайт
— что такое ssr, плюсы и минусы
— без некста с ssr работал
— что для тебя fullstack означает
— внедрение stylelint, какие баги возникали 
— оптимистическая нагрузка данных это
— оптимизацию чата как реализовывал
— а если у нас продукт на поддержке будет, ты уйдешь?
— в резюме у тебя написано ""повысили количество тестов, что сделало разработку более безопасной и предсказуемой"", что ты имел ввиду под ""предсказуемой""?
— если у тебя есть планы стать fullstack разрабом, а мы не можем тебе это предоставить, то это как то будет мешать?
— как решался вопрос с токсичностью сотрудников
— ты делаешь фичу, ты не знаешь как сделать технически и понимаешь что это займет больше времени, что будешь делать
— делаешь фичу, понимаешь что документация устарела, что будешь делать (я ответил, что если я понял и  знаю, как реализовать фичу, то просто обновлю потом документацию. реакция была следующая ""угу. понял. больше вопросов нет. спасибо."" так и не понял правильно ли ответил)",466955606,arturasterol,489,489
38040,2024-07-10T15:00:57+00:00,"TrendTech, тех.собес

— Вакансия: https://spb.hh.ru/vacancy/102454931?from=employer&hhtmFrom=employer
— ЗП: сказал 150к+, комфортно 180к или 190к (требуется от 1 до 3 лет опыта и у них вроде вилка ограничена была)

Вопросы:
— какая команда, процессы
— как работал с чатами, какие проблемы были
— что улучшил в команде
— что привнес новое в проект
— как тебе redux
— какие еще стейтменджеры щупал
— как ui кит разрабатывал
— какая архитектура была
— как с вебпаком работал
— есть ли опыт с module federation
— какие тесты писал
— какие способы копирования объекта знаешь
— как фиксить перерендеры
— разница void и never
— utility types
— как отследить клик по кнопке из одного модуля в другом через микрофронты
— Event Bus это, как решать проблему с утечкой памяти
— какие еще ui киты готовые знаешь
— как оптимизировать сайт чтобы быстро грузил
— были ли проблемы с памятью при использовании redux

Задача:

```// Написать функцию, которая принимает на вход массив элементов и возвращает кол-во уникальных элементов, протипизировать

const func = (arr: (string | number | object)[]): number => {
  const uniq = new Set(arr);
  return uniq.size;
};

console.log(func([""a"", ""b"", 1, { c: 3 }, { c: 3 }, ""a""]));```",466955606,arturasterol,489,489
38035,2024-07-10T14:41:32+00:00,"WMT, короткий созвон с командой заказчика

— Вакансия: написали в тг сами
— ЗП: говорил 200к+

Вопросы:
— расскажи про свой опыт, команду
— что было прорывное у тебя, какие задачи сложные закрывал
— как работал с картами
— чем в свободное время занимаешься
— как ui кит разрабатывал",466955606,arturasterol,489,489
